nvalues,tauhats,sehats,lb,ub
10,1.2505486399981187,,,
15,0.013416033246048897,0.3054448468158857,-0.585255866513087,0.6120879330051848
20,0.3619967949187848,0.15844748616066592,0.05143972204387959,0.67255386779369
25,0.25299308416387056,0.3704886407292048,-0.4731646516653708,0.9791508199931119
30,0.13427834486660473,0.2518709112282598,-0.35938864114078445,0.627945330873994
35,0.13463780197116215,0.26170547467447114,-0.3783049283908013,0.6475805323331256
40,0.46424444014861965,0.23069756339666436,0.012077215891157511,0.9164116644060818
45,0.04826258864363764,0.274307164240626,-0.4893794532679894,0.5859046305552646
50,0.5236917116584152,0.228438083100725,0.07595306878099423,0.9714303545358363
55,0.18907118484746077,0.2527065712558306,-0.3062336948139672,0.6843760645088888
60,0.05094540064403774,0.18507376489144237,-0.3117991785431893,0.41368997983126476
65,0.27222234375121523,0.2083600428275893,-0.1361633401908598,0.6806080276932902
70,0.3142010001340374,0.1845665429806105,-0.047549424107959204,0.6759514243760341
75,0.1610124339780734,0.17294186920821944,-0.1779536296700367,0.4999784976261835
80,0.32527686093555896,0.19174521179604412,-0.050543754184687484,0.7010974760558054
85,0.03240714903713848,0.15076827007920637,-0.263098660318106,0.327912958392383
90,0.17614647323073163,0.20322838593038486,-0.22218116319282272,0.574474109654286
95,0.18822019430075798,0.1332301384997538,-0.07291087715875944,0.4493512657602754
100,0.2533808965408407,0.15715811704645535,-0.05464901287021173,0.5614108059518932
105,0.2330826347114645,0.15964109106823896,-0.07981390378228381,0.5459791732052128
110,0.2525295312493223,0.155942454835465,-0.05311768022818908,0.5581767427268337
115,0.07571542908909912,0.13614200912671914,-0.1911229087992704,0.34255376697746864
120,0.20940212205435116,0.14110314969619964,-0.06716005135020015,0.48596429545890246
125,0.018869071688701666,0.152210977610126,-0.2794644444271453,0.31720258780454863
130,0.0841458971681186,0.13790521158417865,-0.18614831753687155,0.35444011187310875
135,0.17747968760036859,0.12735139135424298,-0.07212903945394764,0.42708841465468483
140,0.15077550176309407,0.10144757969213172,-0.048061754433484094,0.3496127579596722
145,0.23046956097538684,0.1234539747457852,-0.011500229526352157,0.47243935147712585
150,0.07837293735699469,0.11215272582616104,-0.14144640526228094,0.2981922799762703
155,0.24578651976334465,0.11402081337407807,0.022305725550151617,0.46926731397653765
160,0.06982075625846829,0.11895494996301718,-0.16333094566904538,0.30297245818598195
165,-0.01670463924822929,0.1081416436110848,-0.2286622607259555,0.1952529822294969
170,0.1416561217037331,0.10988117857338629,-0.07371098830010403,0.3570232317075702
175,0.1634006430384074,0.12165792227806997,-0.07504888462660975,0.40185017070342455
